ibutton,date.time,ibutton.temp,site,fish_depth,dissolved.oxygen,date
8,2021-07-29T03:20:00Z,15.845,blue.ruin,0.616833667334669,3.07364182911277,2021-07-29
15,2021-07-29T03:20:00Z,12.835,blue.ruin,0.918436873747495,2.53623975223174,2021-07-29
18,2021-07-29T03:20:00Z,14.81,norwood,0.794041536179331,2.62877635844184,2021-07-29
22,2021-07-29T03:20:00Z,14.298,blue.ruin,0.771843687374749,2.79744215704136,2021-07-29
23,2021-07-29T03:20:00Z,14.063,blue.ruin,0.795390781563126,2.75548551648752,2021-07-29
31,2021-07-29T03:20:00Z,14.862,blue.ruin,0.715330661322645,2.89813809437056,2021-07-29
6,2021-07-29T03:25:00Z,14.625,norwood,0.815136200102793,2.35183670264405,2021-07-29
7,2021-07-29T03:25:00Z,14.268,blue.ruin,0.77419172507348,2.74407929624073,2021-07-29
11,2021-07-29T03:25:00Z,16.101,blue.ruin,0.587700655663577,3.05602799416274,2021-07-29
13,2021-07-29T03:25:00Z,15.794,norwood,0.71499914339558,3.34803352178631,2021-07-29
14,2021-07-29T03:25:00Z,15.443,norwood,0.745065958540346,3.04891882245446,2021-07-29
21,2021-07-29T03:25:00Z,15.965,blue.ruin,0.601537418042053,3.03288286436602,2021-07-29
2,2021-07-29T03:30:00Z,13.625,norwood,1.04057750759878,1.83492401215805,2021-07-29
5,2021-07-29T03:30:00Z,13.75,blue.ruin,0.825542857142857,2.61518857142857,2021-07-29
8,2021-07-29T03:30:00Z,14.405,blue.ruin,0.758171428571428,2.70460883116883,2021-07-29
10,2021-07-29T03:30:00Z,12.414,blue.ruin,0.998091603053435,2.49496564885496,2021-07-29
15,2021-07-29T03:30:00Z,12.772,blue.ruin,0.926137142857143,2.48167251948052,2021-07-29
16,2021-07-29T03:30:00Z,13.776,norwood,0.980864197530864,1.87035390946502,2021-07-29
17,2021-07-29T03:30:00Z,16.322,blue.ruin,0.560994285714286,2.96631667532468,2021-07-29
23,2021-07-29T03:30:00Z,14.188,blue.ruin,0.780491428571428,2.6749841038961,2021-07-29
30,2021-07-29T03:30:00Z,14.605,blue.ruin,0.7376,2.73191272727273,2021-07-29
6,2021-07-29T03:35:00Z,14.375,norwood,0.836925383077948,1.98742407839218,2021-07-29
11,2021-07-29T03:35:00Z,15.788,blue.ruin,0.611775528978841,2.9996077611441,2021-07-29
14,2021-07-29T03:35:00Z,15.568,norwood,0.737574950033311,2.99367838107928,2021-07-29
18,2021-07-29T03:35:00Z,15.061,norwood,0.779796802131912,2.56604138907395,2021-07-29
21,2021-07-29T03:35:00Z,15.777,blue.ruin,0.612913983440662,2.99772413648909,2021-07-29
22,2021-07-29T03:35:00Z,14.236,blue.ruin,0.772401103955842,2.73384544618215,2021-07-29
31,2021-07-29T03:35:00Z,14.548,blue.ruin,0.740110395584176,2.78727189094254,2021-07-29
5,2021-07-29T03:40:00Z,14,blue.ruin,0.793263061411549,2.71502791434047,2021-07-29
7,2021-07-29T03:40:00Z,14.08,blue.ruin,0.785013748854262,2.72897675193734,2021-07-29
8,2021-07-29T03:40:00Z,15.281,blue.ruin,0.661170944087993,2.9383836763603,2021-07-29
10,2021-07-29T03:40:00Z,12.414,blue.ruin,0.982038834951456,2.48003640776699,2021-07-29
13,2021-07-29T03:40:00Z,16.233,norwood,0.679592684954281,3.56274646716542,2021-07-29
16,2021-07-29T03:40:00Z,14.089,norwood,0.877272727272727,1.81431818181818,2021-07-29
17,2021-07-29T03:40:00Z,16.573,blue.ruin,0.527944546287809,3.1636574035497,2021-07-29
23,2021-07-29T03:40:00Z,15.127,blue.ruin,0.67705087076077,2.91153216398633,2021-07-29
30,2021-07-29T03:40:00Z,14.605,blue.ruin,0.730877635197067,2.82051599866678,2021-07-29
2,2021-07-29T03:45:00Z,13.125,norwood,1.26157407407407,1.64131944444444,2021-07-29
11,2021-07-29T03:45:00Z,15.851,blue.ruin,0.60429580674567,3.05341095549847,2021-07-29
14,2021-07-29T03:45:00Z,15.506,norwood,0.746770869117142,2.97506526966678,2021-07-29
15,2021-07-29T03:45:00Z,12.835,blue.ruin,0.91359389243391,2.51354520593354,2021-07-29
18,2021-07-29T03:45:00Z,15.124,norwood,0.779577464788732,2.64929577464789,2021-07-29
22,2021-07-29T03:45:00Z,14.173,blue.ruin,0.776378760255242,2.75304798209994,2021-07-29
31,2021-07-29T03:45:00Z,14.736,blue.ruin,0.718641750227894,2.85382530869313,2021-07-29
6,2021-07-29T03:50:00Z,14.062,norwood,0.88884462151394406,1.89934860557769,2021-07-29
7,2021-07-29T03:50:00Z,14.33,blue.ruin,0.76042817679558,2.77778252134606,2021-07-29
10,2021-07-29T03:50:00Z,12.477,blue.ruin,0.96048632218845,2.4496212006079,2021-07-29
13,2021-07-29T03:50:00Z,15.606,norwood,0.731336018798254,3.10575114691731,2021-07-29
21,2021-07-29T03:50:00Z,15.652,blue.ruin,0.623480662983426,3.02179809141135,2021-07-29
2,2021-07-29T03:55:00Z,13.438,norwood,1.11553488372093,1.67879790697674,2021-07-29
5,2021-07-29T03:55:00Z,13.812,blue.ruin,0.812569832402235,2.70986287455561,2021-07-29
8,2021-07-29T03:55:00Z,15.344,blue.ruin,0.652094972067039,3.02497714575927,2021-07-29
15,2021-07-29T03:55:00Z,12.772,blue.ruin,0.921508379888268,2.49594718131031,2021-07-29
16,2021-07-29T03:55:00Z,14.089,norwood,0.848412698412698,1.88193915343915,2021-07-29
17,2021-07-29T03:55:00Z,16.072,blue.ruin,0.575837988826816,3.17471813103098,2021-07-29
18,2021-07-29T03:55:00Z,15.061,norwood,0.767209690893901,2.69735268727374,2021-07-29
23,2021-07-29T03:55:00Z,14.25,blue.ruin,0.766689944134078,2.79995429151854,2021-07-29
30,2021-07-29T03:55:00Z,12.974,blue.ruin,0.900349162011173,2.53749619095988,2021-07-29
31,2021-07-29T03:55:00Z,14.611,blue.ruin,0.728875698324022,2.87420771965465,2021-07-29
6,2021-07-29T04:00:00Z,14.188,norwood,0.845227729403885,1.87497722705961,2021-07-29
11,2021-07-29T04:00:00Z,15.162,blue.ruin,0.668084859726408,2.93106422443775,2021-07-29
13,2021-07-29T04:00:00Z,16.42,norwood,0.658355659745479,3.75366443402545,2021-07-29
14,2021-07-29T04:00:00Z,15.443,norwood,0.740154052243804,2.93131792810895,2021-07-29
21,2021-07-29T04:00:00Z,15.965,blue.ruin,0.584303269186181,3.06511476930211,2021-07-29
22,2021-07-29T04:00:00Z,14.236,blue.ruin,0.764699744957106,2.77648040806863,2021-07-29
2,2021-07-29T04:05:00Z,12.875,norwood,1.34791883454735,1.48321696149844,2021-07-29
5,2021-07-29T04:05:00Z,13.5,blue.ruin,0.840269636576788,2.69352445912821,2021-07-29
7,2021-07-29T04:05:00Z,13.455,blue.ruin,0.845017584994138,2.6851508046467,2021-07-29
8,2021-07-29T04:05:00Z,15.156,blue.ruin,0.665545134818288,3.00167494404775,2021-07-29
10,2021-07-29T04:05:00Z,12.414,blue.ruin,0.972044728434505,2.51647843450479,2021-07-29
15,2021-07-29T04:05:00Z,12.835,blue.ruin,0.910433763188746,2.56978045401258,2021-07-29
16,2021-07-29T04:05:00Z,13.964,norwood,0.908141592920354,1.84603318584071,2021-07-29
17,2021-07-29T04:05:00Z,16.76,blue.ruin,0.487410071942446,3.31584041857423,2021-07-29
23,2021-07-29T04:05:00Z,14.125,blue.ruin,0.77432590855803,2.80982521581584,2021-07-29
30,2021-07-29T04:05:00Z,14.103,blue.ruin,0.776647127784291,2.80573142918043,2021-07-29
6,2021-07-29T04:10:00Z,14.625,norwood,0.812620856353591,2.23198155501842,2021-07-29
11,2021-07-29T04:10:00Z,15.287,blue.ruin,0.650035369016741,2.96994340957321,2021-07-29
14,2021-07-29T04:10:00Z,15.255,norwood,0.758235497237569,2.77465679673112,2021-07-29
18,2021-07-29T04:10:00Z,15.124,norwood,0.769544198895028,2.66181480202578,2021-07-29
22,2021-07-29T04:10:00Z,14.11,blue.ruin,0.774923367130394,2.77012261259137,2021-07-29
31,2021-07-29T04:10:00Z,14.423,blue.ruin,0.741711860410281,2.82326102334355,2021-07-29
7,2021-07-29T04:15:00Z,13.955,blue.ruin,0.78864751226349,2.74523029878321,2021-07-29
10,2021-07-29T04:15:00Z,12.414,blue.ruin,0.953020134228188,2.49246895973154,2021-07-29
13,2021-07-29T04:15:00Z,16.045,norwood,0.684493885869565,3.46416397758152,2021-07-29
16,2021-07-29T04:15:00Z,14.215,norwood,0.839894701086957,1.90160878057065,2021-07-29
17,2021-07-29T04:15:00Z,16.573,blue.ruin,0.513454800280308,3.18053513410206,2021-07-29
21,2021-07-29T04:15:00Z,15.965,blue.ruin,0.577365101611773,3.07944065745047,2021-07-29
30,2021-07-29T04:15:00Z,13.351,blue.ruin,0.852137351086195,2.64480091737275,2021-07-29
2,2021-07-29T04:20:00Z,13.312,norwood,1.15787908820614,1.56038156590684,2021-07-29
5,2021-07-29T04:20:00Z,14.312,blue.ruin,0.748830956277765,2.84478904074649,2021-07-29
8,2021-07-29T04:20:00Z,15.72,blue.ruin,0.600689735796119,3.10605628414139,2021-07-29
15,2021-07-29T04:20:00Z,12.96,blue.ruin,0.891080196399345,2.59391310816843,2021-07-29
18,2021-07-29T04:20:00Z,15.374,norwood,0.746184255757992,2.85611928497766,2021-07-29
22,2021-07-29T04:20:00Z,14.236,blue.ruin,0.756827215337854,2.83068654749506,2021-07-29
23,2021-07-29T04:20:00Z,14.438,blue.ruin,0.735574000467617,2.86816949008438,2021-07-29
31,2021-07-29T04:20:00Z,14.548,blue.ruin,0.724000467617489,2.88858099347461,2021-07-29
6,2021-07-29T04:25:00Z,14.25,norwood,0.839792417224224,1.9434293475153,2021-07-29
7,2021-07-29T04:25:00Z,14.018,blue.ruin,0.777872340425532,2.78731141199226,2021-07-29
11,2021-07-29T04:25:00Z,15.538,blue.ruin,0.616170212765957,3.06661508704062,2021-07-29
13,2021-07-29T04:25:00Z,16.984,norwood,0.605275347400926,4.2737472979928,2021-07-29
14,2021-07-29T04:25:00Z,15.067,norwood,0.769711785898096,2.63979722079259,2021-07-29
21,2021-07-29T04:25:00Z,15.652,blue.ruin,0.604042553191489,3.08756286266925,2021-07-29
2,2021-07-29T04:30:00Z,13.25,norwood,1.17232049947971,1.53163033298647,2021-07-29
5,2021-07-29T04:30:00Z,13.875,blue.ruin,0.793585762064023,2.71173109499196,2021-07-29
8,2021-07-29T04:30:00Z,15.657,blue.ruin,0.602018633540373,3.00778938452851,2021-07-29
10,2021-07-29T04:30:00Z,12.665,blue.ruin,0.92366220735786,2.51070386135604,2021-07-29
15,2021-07-29T04:30:00Z,12.71,blue.ruin,0.918824653607262,2.51818008078878,2021-07-29
16,2021-07-29T04:30:00Z,14.277,norwood,0.83880985426787,1.94450980222068,2021-07-29
17,2021-07-29T04:30:00Z,16.573,blue.ruin,0.503547539417105,3.1599719845372,2021-07-29
23,2021-07-29T04:30:00Z,13.812,blue.ruin,0.800358337314859,2.70126438778613,2021-07-29
30,2021-07-29T04:30:00Z,13.539,blue.ruin,0.829706163401816,2.65590865656083,2021-07-29
6,2021-07-29T04:35:00Z,12.938,norwood,1.30845986984816,1.40477603036876,2021-07-29
11,2021-07-29T04:35:00Z,15.412,blue.ruin,0.62774607703281,3.04419789910517,2021-07-29
14,2021-07-29T04:35:00Z,15.568,norwood,0.725713544369486,3.0863572911261,2021-07-29
18,2021-07-29T04:35:00Z,15.562,norwood,0.726232485729113,3.08125350285418,2021-07-29
21,2021-07-29T04:35:00Z,15.715,blue.ruin,0.595328102710414,3.10196083517054,2021-07-29
22,2021-07-29T04:35:00Z,14.486,blue.ruin,0.726818830242511,2.86766826611334,2021-07-29
31,2021-07-29T04:35:00Z,14.799,blue.ruin,0.693330955777461,2.92733756970562,2021-07-29
5,2021-07-29T04:40:00Z,13.875,blue.ruin,0.792683805862566,2.68170591061989,2021-07-29
7,2021-07-29T04:40:00Z,13.955,blue.ruin,0.784034118212398,2.69554541086016,2021-07-29
8,2021-07-29T04:40:00Z,15.093,blue.ruin,0.660992311388755,2.89241230177799,2021-07-29
10,2021-07-29T04:40:00Z,12.602,blue.ruin,0.930321960595867,2.46148486304661,2021-07-29
13,2021-07-29T04:40:00Z,16.045,norwood,0.677919834139599,3.54571043538355,2021-07-29
16,2021-07-29T04:40:00Z,14.403,norwood,0.819765031098825,2.14711679336558,2021-07-29
17,2021-07-29T04:40:00Z,15.884,blue.ruin,0.575468524747717,3.02925036040365,2021-07-29
23,2021-07-29T04:40:00Z,13.687,blue.ruin,0.813010571840461,2.64918308505526,2021-07-29
30,2021-07-29T04:40:00Z,13.037,blue.ruin,0.883289283998078,2.53673714560308,2021-07-29
2,2021-07-29T04:45:00Z,13.188,norwood,1.20325630252101,1.48005147058824,2021-07-29
4,2021-07-29T04:45:00Z,12.938,norwood,1.32142857142857,1.367,2021-07-29
11,2021-07-29T04:45:00Z,15.538,blue.ruin,0.612338593974175,2.92797965305856,2021-07-29
14,2021-07-29T04:45:00Z,15.568,norwood,0.729258605472198,3.00046072374228,2021-07-29
15,2021-07-29T04:45:00Z,12.71,blue.ruin,0.916642754662841,2.45215860179992,2021-07-29
18,2021-07-29T04:45:00Z,15.061,norwood,0.774007060900265,2.56222418358341,2021-07-29
22,2021-07-29T04:45:00Z,14.486,blue.ruin,0.725538020086083,2.75097691404722,2021-07-29
31,2021-07-29T04:45:00Z,14.674,blue.ruin,0.70530846484935406,2.78260858223555,2021-07-29
6,2021-07-29T04:50:00Z,14.438,norwood,0.823336807364947,2.02678785246946,2021-07-29
7,2021-07-29T04:50:00Z,13.392,blue.ruin,0.843865905848788,2.58981455064194,2021-07-29
10,2021-07-29T04:50:00Z,12.539,blue.ruin,0.935128388017118,2.44379457917261,2021-07-29
13,2021-07-29T04:50:00Z,15.857,norwood,0.700095535869377,3.24605483179897,2021-07-29
21,2021-07-29T04:50:00Z,15.652,blue.ruin,0.60206847360913,2.97669044222539,2021-07-29
2,2021-07-29T04:55:00Z,13.25,norwood,1.16520811099253,1.48203148345784,2021-07-29
5,2021-07-29T04:55:00Z,14,blue.ruin,0.776189354686764,2.74389800025693,2021-07-29
8,2021-07-29T04:55:00Z,15.156,blue.ruin,0.653674046161093,2.95106024921852,2021-07-29
16,2021-07-29T04:55:00Z,14.34,norwood,0.837643424536628,1.9349182112386,2021-07-29
17,2021-07-29T04:55:00Z,16.134,blue.ruin,0.550023551577956,3.12632381278637,2021-07-29
18,2021-07-29T04:55:00Z,15.437,norwood,0.740820829655781,2.89023448072963,2021-07-29
23,2021-07-29T04:55:00Z,13.875,blue.ruin,0.789437117286858,2.72149723804222,2021-07-29
30,2021-07-29T04:55:00Z,13.1,blue.ruin,0.871573245407442,2.58261251231105,2021-07-29
31,2021-07-29T04:55:00Z,14.611,blue.ruin,0.711434291097504,2.8533929259624,2021-07-29
6,2021-07-29T05:00:00Z,14.875,norwood,0.785343294201352,2.44359661449069,2021-07-29
11,2021-07-29T05:00:00Z,15.788,blue.ruin,0.57875816993464,3.09773618538324,2021-07-29
13,2021-07-29T05:00:00Z,16.233,norwood,0.664567769477054,3.60284035930274,2021-07-29
14,2021-07-29T05:00:00Z,15.443,norwood,0.734827463536108,2.92846439582592,2021-07-29
21,2021-07-29T05:00:00Z,16.279,blue.ruin,0.525272331154684,3.18817587641117,2021-07-29
22,2021-07-29T05:00:00Z,14.173,blue.ruin,0.754684095860566,2.8002614379085,2021-07-29
2,2021-07-29T05:05:00Z,13.438,norwood,1.06206896551724,1.55727586206897,2021-07-29
5,2021-07-29T05:05:00Z,13.938,blue.ruin,0.779291453615778,2.67830334019523,2021-07-29
7,2021-07-29T05:05:00Z,13.642,blue.ruin,0.81172388604821,2.63112889302078,2021-07-29
8,2021-07-29T05:05:00Z,14.718,blue.ruin,0.693827611395179,2.80261438342519,2021-07-29
16,2021-07-29T05:05:00Z,14.465,norwood,0.815350877192982,2.11300219298246,2021-07-29
17,2021-07-29T05:05:00Z,15.884,blue.ruin,0.566070124178232,2.98844345574075,2021-07-29
23,2021-07-29T05:05:00Z,13.625,blue.ruin,0.813586559532505,2.6284195497709,2021-07-29
30,2021-07-29T05:05:00Z,13.413,blue.ruin,0.83681519357195,2.59463244571353,2021-07-29
6,2021-07-29T05:10:00Z,15.25,norwood,0.751420959147425,2.73670959147424,2021-07-29
11,2021-07-29T05:10:00Z,15.538,blue.ruin,0.59939936258887,3.18395038890994,2021-07-29
14,2021-07-29T05:10:00Z,15.693,norwood,0.712078152753108,3.11853152753108,2021-07-29
18,2021-07-29T05:10:00Z,15.876,norwood,0.695825932504441,3.2762593250444,2021-07-29
22,2021-07-29T05:10:00Z,14.173,blue.ruin,0.74998774209365,2.87729768882748,2021-07-29
31,2021-07-29T05:10:00Z,14.674,blue.ruin,0.694716842363324,2.98984933918741,2021-07-29
7,2021-07-29T05:15:00Z,14.018,blue.ruin,0.768157445771387,2.73433563024838,2021-07-29
13,2021-07-29T05:15:00Z,16.045,norwood,0.673281167575171,3.45109143660981,2021-07-29
16,2021-07-29T05:15:00Z,14.465,norwood,0.812194478635484,2.08325836703593,2021-07-29
17,2021-07-29T05:15:00Z,15.445,blue.ruin,0.611650012186205,2.97905634458157,2021-07-29
21,2021-07-29T05:15:00Z,15.777,blue.ruin,0.575237631001706,3.03599206788824,2021-07-29
30,2021-07-29T05:15:00Z,14.229,blue.ruin,0.74501584206678,2.77052068331376,2021-07-29
2,2021-07-29T05:20:00Z,13.188,norwood,1.18454545454545,1.39695757575758,2021-07-29
4,2021-07-29T05:20:00Z,12.875,norwood,1.32681818181818,1.2485196969697,2021-07-29
5,2021-07-29T05:20:00Z,13.75,blue.ruin,0.797550572751645,2.61462388939357,2021-07-29
8,2021-07-29T05:20:00Z,15.093,blue.ruin,0.65025591030953,2.78334323000908,2021-07-29
18,2021-07-29T05:20:00Z,18.194,norwood,0.479753712423035,5.31702544367983,2021-07-29
22,2021-07-29T05:20:00Z,14.361,blue.ruin,0.730538630270534,2.6913830235083,2021-07-29
23,2021-07-29T05:20:00Z,14.125,blue.ruin,0.756422130148672,2.66173465092061,2021-07-29
31,2021-07-29T05:20:00Z,14.799,blue.ruin,0.682500609310261,2.74640839297188,2021-07-29
6,2021-07-29T05:25:00Z,13.875,norwood,0.918449197860963,1.69656506238859,2021-07-29
7,2021-07-29T05:25:00Z,13.705,blue.ruin,0.800146377165162,2.591650513429,2021-07-29
11,2021-07-29T05:25:00Z,14.912,blue.ruin,0.667638448402049,2.74343232273947,2021-07-29
13,2021-07-29T05:25:00Z,15.418,norwood,0.731883259911894,2.87207626651982,2021-07-29
14,2021-07-29T05:25:00Z,15.192,norwood,0.752624816446402,2.67907608296623,2021-07-29
21,2021-07-29T05:25:00Z,15.464,blue.ruin,0.607038302024884,2.8128470358624,2021-07-29
2,2021-07-29T05:30:00Z,13.688,norwood,0.943095238095238,1.61104285714286,2021-07-29
5,2021-07-29T05:30:00Z,14.125,blue.ruin,0.755283157636676,2.65763622991375,2021-07-29
8,2021-07-29T05:30:00Z,15.156,blue.ruin,0.641542044618779,2.76724130245827,2021-07-29
16,2021-07-29T05:30:00Z,14.653,norwood,0.796901017576318,2.20884736355227,2021-07-29
17,2021-07-29T05:30:00Z,15.884,blue.ruin,0.561228242216229,2.84463460295527,2021-07-29
23,2021-07-29T05:30:00Z,13.875,blue.ruin,0.782863446923265,2.63105886023758,2021-07-29
30,2021-07-29T05:30:00Z,13.79,blue.ruin,0.792240745280706,2.62202255454768,2021-07-29
4,2021-07-29T05:35:00Z,13.875,norwood,0.895132743362832,1.81757522123894,2021-07-29
6,2021-07-29T05:35:00Z,13.938,norwood,0.881194690265487,1.83592699115044,2021-07-29
11,2021-07-29T05:35:00Z,16.476,blue.ruin,0.485569422776911,3.08331442348603,2021-07-29
14,2021-07-29T05:35:00Z,15.693,norwood,0.700027875859506,3.29048727002416,2021-07-29
18,2021-07-29T05:35:00Z,19.634,norwood,0.314271047227926,6.9262453798768,2021-07-29
21,2021-07-29T05:35:00Z,14.775,blue.ruin,0.683574405491542,2.81330762887517,2021-07-29
22,2021-07-29T05:35:00Z,15.301,blue.ruin,0.625545476832557,2.89243798613742,2021-07-29
31,2021-07-29T05:35:00Z,14.862,blue.ruin,0.673976464819809,2.82639572979117,2021-07-29
5,2021-07-29T05:40:00Z,14.188,blue.ruin,0.749556541019956,2.71968756299133,2021-07-29
7,2021-07-29T05:40:00Z,13.768,blue.ruin,0.796119733924612,2.65703890344689,2021-07-29
8,2021-07-29T05:40:00Z,15.469,blue.ruin,0.607538802660754,2.9107659746019,2021-07-29
13,2021-07-29T05:40:00Z,17.297,norwood,0.563151503829628,4.57768273242419,2021-07-29
16,2021-07-29T05:40:00Z,14.59,norwood,0.816000373622268,2.2068031633352,2021-07-29
17,2021-07-29T05:40:00Z,16.134,blue.ruin,0.533813747228381,3.00995968554727,2021-07-29
23,2021-07-29T05:40:00Z,14.814,blue.ruin,0.680155210643016,2.81306389840758,2021-07-29
30,2021-07-29T05:40:00Z,13.288,blue.ruin,0.849334811529934,2.58544043539609,2021-07-29
2,2021-07-29T05:45:00Z,13.312,norwood,1.05587912087912,1.56978846153846,2021-07-29
4,2021-07-29T05:45:00Z,13.875,norwood,0.898190045248869,1.77215610859729,2021-07-29
11,2021-07-29T05:45:00Z,15.976,blue.ruin,0.548959107806691,2.94312402838797,2021-07-29
14,2021-07-29T05:45:00Z,15.819,norwood,0.691017634092579,3.35281153563556,2021-07-29
18,2021-07-29T05:45:00Z,18.507,norwood,0.444140337986774,5.71131263776635,2021-07-29
22,2021-07-29T05:45:00Z,14.361,blue.ruin,0.72907063197026,2.71716593443731,2021-07-29
31,2021-07-29T05:45:00Z,14.173,blue.ruin,0.75003717472119,2.6908624535316,2021-07-29
6,2021-07-29T05:50:00Z,14.812,norwood,0.789262880782249,2.4230728970791,2021-07-29
7,2021-07-29T05:50:00Z,13.768,blue.ruin,0.793748458692972,2.61466091245376,2021-07-29
13,2021-07-29T05:50:00Z,16.295,norwood,0.649830763444904,3.70422166854707,2021-07-29
21,2021-07-29T05:50:00Z,15.777,blue.ruin,0.570801479654747,2.87814370586257,2021-07-29
2,2021-07-29T05:55:00Z,13.75,norwood,0.92723292469352,1.7587057793345,2021-07-29
8,2021-07-29T05:55:00Z,15.344,blue.ruin,0.618269938650307,2.7998244283324,2021-07-29
16,2021-07-29T05:55:00Z,14.653,norwood,0.793285528031291,2.3979667535854,2021-07-29
17,2021-07-29T05:55:00Z,15.821,blue.ruin,0.56559509202454,2.85537244841049,2021-07-29
18,2021-07-29T05:55:00Z,17.004,norwood,0.574343453157012,4.45930638852673,2021-07-29
23,2021-07-29T05:55:00Z,16.315,blue.ruin,0.511042944785276,2.91290016731735,2021-07-29
31,2021-07-29T05:55:00Z,14.611,blue.ruin,0.69921472392638,2.71446447295036,2021-07-29
4,2021-07-29T06:00:00Z,14.375,norwood,0.812894248608534,2.12297711811998,2021-07-29
6,2021-07-29T06:00:00Z,14.688,norwood,0.783858998144712,2.40544171304886,2021-07-29
11,2021-07-29T06:00:00Z,16.664,blue.ruin,0.391719745222929,3.17201698513801,2021-07-29
13,2021-07-29T06:00:00Z,15.857,norwood,0.675417439703154,3.46039734075448,2021-07-29
14,2021-07-29T06:00:00Z,15.693,norwood,0.690630797773655,3.31239672232529,2021-07-29
21,2021-07-29T06:00:00Z,15.276,blue.ruin,0.623938795656466,2.8590586018128,2021-07-29
22,2021-07-29T06:00:00Z,15.05,blue.ruin,0.649037512339585,2.82757112088307,2021-07-29
2,2021-07-29T06:05:00Z,13.375,norwood,1.10223029045643,1.45522173236515,2021-07-29
7,2021-07-29T06:05:00Z,13.705,blue.ruin,0.800739827373613,2.63810895639502,2021-07-29
8,2021-07-29T06:05:00Z,15.031,blue.ruin,0.653588162762022,2.83341934760677,2021-07-29
10,2021-07-29T06:05:00Z,12.665,blue.ruin,0.916152897657213,2.48492433583679,2021-07-29
15,2021-07-29T06:05:00Z,12.835,blue.ruin,0.897287299630086,2.50996412958189,2021-07-29
16,2021-07-29T06:05:00Z,14.465,norwood,0.811575042800076,2.12023397374929,2021-07-29
17,2021-07-29T06:05:00Z,16.009,blue.ruin,0.545055487053021,2.97747180809326,2021-07-29
23,2021-07-29T06:05:00Z,16.566,blue.ruin,0.435470085470086,3.12292152292152,2021-07-29
30,2021-07-29T06:05:00Z,12.472,blue.ruin,0.937570900123304,2.45649680529089,2021-07-29
4,2021-07-29T06:10:00Z,14,norwood,0.840533406153286,1.83858553310274,2021-07-29
6,2021-07-29T06:10:00Z,14.375,norwood,0.806399053340615,2.16161029188664,2021-07-29
11,2021-07-29T06:10:00Z,16.164,blue.ruin,0.517908163265306,3.056353432282,2021-07-29
14,2021-07-29T06:10:00Z,15.318,norwood,0.720562534134353,2.97390988530857,2021-07-29
18,2021-07-29T06:10:00Z,18.57,norwood,0.424549426542873,5.77518059348261,2021-07-29
22,2021-07-29T06:10:00Z,14.737,blue.ruin,0.68172193877551,2.8151004174397,2021-07-29
31,2021-07-29T06:10:00Z,14.674,blue.ruin,0.688954081632653,2.80444944341373,2021-07-29
