date.time,logger.site,logger.position,depth,total.depth,dissolved.oxygen,temperature
           2021-08-24 17:29:00,site.2,mid.do,2.2,3.8,4.903,13.651
           2021-08-24 17:34:00,site.2,mid.do,2.2,3.8,4.966,13.66
           2021-08-24 17:39:00,site.2,mid.do,2.2,3.8,4.975,13.642
           2021-08-24 17:44:00,site.2,mid.do,2.2,3.8,4.998,13.642
           2021-08-24 17:49:00,site.2,mid.do,2.2,3.8,5.108,13.625
           2021-08-24 17:54:00,site.2,mid.do,2.2,3.8,4.791,13.625
           2021-08-24 17:59:00,site.2,mid.do,2.2,3.8,4.605,13.642
           2021-08-24 18:04:00,site.2,mid.do,2.2,3.8,4.425,13.634
           2021-08-24 18:09:00,site.2,mid.do,2.2,3.8,4.316,13.634
           2021-08-24 18:14:00,site.2,mid.do,2.2,3.8,4.151,13.642
           2021-08-24 18:19:00,site.2,mid.do,2.2,3.8,4.062,13.634
           2021-08-24 18:24:00,site.2,mid.do,2.2,3.8,3.984,13.66
           2021-08-24 18:29:00,site.2,mid.do,2.2,3.8,3.843,13.651
           2021-08-24 18:34:00,site.2,mid.do,2.2,3.8,3.749,13.651
           2021-08-24 18:39:00,site.2,mid.do,2.2,3.8,3.891,13.668
           2021-08-24 18:44:00,site.2,mid.do,2.2,3.8,4.045,13.642
           2021-08-24 18:49:00,site.2,mid.do,2.2,3.8,4.278,13.642
           2021-08-24 18:54:00,site.2,mid.do,2.2,3.8,4.4,13.668
           2021-08-24 18:59:00,site.2,mid.do,2.2,3.8,4.463,13.66
           2021-08-24 19:04:00,site.2,mid.do,2.2,3.8,4.486,13.668
           2021-08-24 19:09:00,site.2,mid.do,2.2,3.8,4.78,13.695
           2021-08-24 19:14:00,site.2,mid.do,2.2,3.8,4.934,13.695
           2021-08-24 19:19:00,site.2,mid.do,2.2,3.8,5.323,13.712
           2021-08-24 19:24:00,site.2,mid.do,2.2,3.8,5.572,13.695
           2021-08-24 19:29:00,site.2,mid.do,2.2,3.8,5.738,13.695
           2021-08-24 19:34:00,site.2,mid.do,2.2,3.8,5.864,13.721
           2021-08-24 19:39:00,site.2,mid.do,2.2,3.8,5.988,13.695
           2021-08-24 19:44:00,site.2,mid.do,2.2,3.8,6.019,13.695
           2021-08-24 19:49:00,site.2,mid.do,2.2,3.8,5.9,13.677
           2021-08-24 19:54:00,site.2,mid.do,2.2,3.8,5.763,13.686
           2021-08-24 19:59:00,site.2,mid.do,2.2,3.8,5.872,13.686
           2021-08-24 20:04:00,site.2,mid.do,2.2,3.8,5.975,13.66
           2021-08-24 20:09:00,site.2,mid.do,2.2,3.8,5.837,13.677
           2021-08-24 20:14:00,site.2,mid.do,2.2,3.8,5.769,13.651
           2021-08-24 20:19:00,site.2,mid.do,2.2,3.8,5.573,13.651
           2021-08-24 20:24:00,site.2,mid.do,2.2,3.8,5.361,13.616
           2021-08-24 20:29:00,site.2,mid.do,2.2,3.8,5.235,13.581
           2021-08-24 20:34:00,site.2,mid.do,2.2,3.8,5.722,13.546
           2021-08-24 20:39:00,site.2,mid.do,2.2,3.8,5.755,13.546
           2021-08-24 20:44:00,site.2,mid.do,2.2,3.8,5.689,13.52
           2021-08-24 20:49:00,site.2,mid.do,2.2,3.8,5.486,13.52
           2021-08-24 20:54:00,site.2,mid.do,2.2,3.8,5.285,13.52
           2021-08-24 20:59:00,site.2,mid.do,2.2,3.8,5.224,13.503
           2021-08-24 21:04:00,site.2,mid.do,2.2,3.8,5.115,13.511
           2021-08-24 21:09:00,site.2,mid.do,2.2,3.8,5.163,13.511
           2021-08-24 21:14:00,site.2,mid.do,2.2,3.8,5.199,13.529
           2021-08-24 21:19:00,site.2,mid.do,2.2,3.8,5.165,13.546
           2021-08-24 21:24:00,site.2,mid.do,2.2,3.8,5.134,13.555
           2021-08-24 21:29:00,site.2,mid.do,2.2,3.8,5.114,13.546
           2021-08-24 21:34:00,site.2,mid.do,2.2,3.8,5.161,13.546
           2021-08-24 21:39:00,site.2,mid.do,2.2,3.8,4.846,13.564
           2021-08-24 21:44:00,site.2,mid.do,2.2,3.8,4.746,13.546
           2021-08-24 21:49:00,site.2,mid.do,2.2,3.8,4.475,13.546
           2021-08-24 21:54:00,site.2,mid.do,2.2,3.8,4.59,13.546
           2021-08-24 21:59:00,site.2,mid.do,2.2,3.8,4.431,13.546
           2021-08-24 22:04:00,site.2,mid.do,2.2,3.8,4.499,13.494
           2021-08-24 22:09:00,site.2,mid.do,2.2,3.8,4.549,13.485
           2021-08-24 22:14:00,site.2,mid.do,2.2,3.8,4.529,13.468
           2021-08-24 22:19:00,site.2,mid.do,2.2,3.8,4.608,13.485
           2021-08-24 22:24:00,site.2,mid.do,2.2,3.8,4.806,13.511
           2021-08-24 22:29:00,site.2,mid.do,2.2,3.8,4.859,13.468
           2021-08-24 22:34:00,site.2,mid.do,2.2,3.8,4.673,13.494
           2021-08-24 22:39:00,site.2,mid.do,2.2,3.8,4.527,13.494
           2021-08-24 22:44:00,site.2,mid.do,2.2,3.8,4.615,13.511
           2021-08-24 22:49:00,site.2,mid.do,2.2,3.8,4.496,13.476
           2021-08-24 22:54:00,site.2,mid.do,2.2,3.8,3.873,13.494
           2021-08-24 22:59:00,site.2,mid.do,2.2,3.8,3.79,13.485
           2021-08-24 23:04:00,site.2,mid.do,2.2,3.8,4.055,13.503
           2021-08-24 23:09:00,site.2,mid.do,2.2,3.8,3.952,13.503
           2021-08-24 23:14:00,site.2,mid.do,2.2,3.8,4.189,13.485
           2021-08-24 23:19:00,site.2,mid.do,2.2,3.8,4.089,13.494
           2021-08-24 23:24:00,site.2,mid.do,2.2,3.8,4.324,13.468
           2021-08-24 23:29:00,site.2,mid.do,2.2,3.8,3.77,13.45
           2021-08-24 23:34:00,site.2,mid.do,2.2,3.8,3.785,13.45
           2021-08-24 23:39:00,site.2,mid.do,2.2,3.8,2.956,13.433
           2021-08-24 23:44:00,site.2,mid.do,2.2,3.8,2.988,13.441
           2021-08-24 23:49:00,site.2,mid.do,2.2,3.8,3.05,13.441
           2021-08-24 23:54:00,site.2,mid.do,2.2,3.8,3.038,13.415
           2021-08-24 23:59:00,site.2,mid.do,2.2,3.8,2.926,13.398
           2021-08-25 00:04:00,site.2,mid.do,2.2,3.8,2.745,13.389
           2021-08-25 00:09:00,site.2,mid.do,2.2,3.8,2.743,13.38
           2021-08-25 00:14:00,site.2,mid.do,2.2,3.8,2.614,13.371
           2021-08-25 00:19:00,site.2,mid.do,2.2,3.8,2.564,13.371
           2021-08-25 00:24:00,site.2,mid.do,2.2,3.8,2.519,13.363
           2021-08-25 00:29:00,site.2,mid.do,2.2,3.8,2.396,13.336
           2021-08-25 00:34:00,site.2,mid.do,2.2,3.8,2.329,13.328
           2021-08-25 00:39:00,site.2,mid.do,2.2,3.8,2.321,13.319
           2021-08-25 00:44:00,site.2,mid.do,2.2,3.8,2.277,13.301
           2021-08-25 00:49:00,site.2,mid.do,2.2,3.8,2.305,13.293
           2021-08-25 00:54:00,site.2,mid.do,2.2,3.8,2.327,13.293
           2021-08-25 00:59:00,site.2,mid.do,2.2,3.8,2.264,13.284
           2021-08-25 01:04:00,site.2,mid.do,2.2,3.8,2.214,13.284
           2021-08-25 01:09:00,site.2,mid.do,2.2,3.8,2.198,13.266
           2021-08-25 01:14:00,site.2,mid.do,2.2,3.8,2.183,13.258
           2021-08-25 01:19:00,site.2,mid.do,2.2,3.8,2.18,13.258
           2021-08-25 01:24:00,site.2,mid.do,2.2,3.8,2.199,13.266
           2021-08-25 01:29:00,site.2,mid.do,2.2,3.8,2.205,13.258
           2021-08-25 01:34:00,site.2,mid.do,2.2,3.8,2.304,13.275
           2021-08-25 01:39:00,site.2,mid.do,2.2,3.8,2.484,13.284
           2021-08-25 01:44:00,site.2,mid.do,2.2,3.8,2.405,13.258
           2021-08-25 01:49:00,site.2,mid.do,2.2,3.8,2.224,13.258
           2021-08-25 01:54:00,site.2,mid.do,2.2,3.8,2.196,13.258
           2021-08-25 01:59:00,site.2,mid.do,2.2,3.8,2.3,13.284
           2021-08-25 02:04:00,site.2,mid.do,2.2,3.8,2.359,13.258
           2021-08-25 02:09:00,site.2,mid.do,2.2,3.8,2.422,13.293
           2021-08-25 02:14:00,site.2,mid.do,2.2,3.8,2.399,13.275
           2021-08-25 02:19:00,site.2,mid.do,2.2,3.8,2.38,13.284
           2021-08-25 02:24:00,site.2,mid.do,2.2,3.8,2.331,13.284
           2021-08-25 02:29:00,site.2,mid.do,2.2,3.8,2.334,13.293
           2021-08-25 02:34:00,site.2,mid.do,2.2,3.8,2.224,13.275
           2021-08-25 02:39:00,site.2,mid.do,2.2,3.8,2.132,13.284
           2021-08-25 02:44:00,site.2,mid.do,2.2,3.8,2.142,13.258
           2021-08-25 02:49:00,site.2,mid.do,2.2,3.8,2.103,13.24
           2021-08-25 02:54:00,site.2,mid.do,2.2,3.8,2.089,13.249
           2021-08-25 02:59:00,site.2,mid.do,2.2,3.8,2.045,13.205
           2021-08-25 03:04:00,site.2,mid.do,2.2,3.8,2.032,13.231
           2021-08-25 03:09:00,site.2,mid.do,2.2,3.8,2.005,13.196
           2021-08-25 03:14:00,site.2,mid.do,2.2,3.8,2,13.179
           2021-08-25 03:19:00,site.2,mid.do,2.2,3.8,1.961,13.187
           2021-08-25 03:24:00,site.2,mid.do,2.2,3.8,1.922,13.196
           2021-08-25 03:29:00,site.2,mid.do,2.2,3.8,1.902,13.223
           2021-08-25 03:34:00,site.2,mid.do,2.2,3.8,1.93,13.196
           2021-08-25 03:39:00,site.2,mid.do,2.2,3.8,1.951,13.196
           2021-08-25 03:44:00,site.2,mid.do,2.2,3.8,1.978,13.196
           2021-08-25 03:49:00,site.2,mid.do,2.2,3.8,1.968,13.187
           2021-08-25 03:54:00,site.2,mid.do,2.2,3.8,1.988,13.196
           2021-08-25 03:59:00,site.2,mid.do,2.2,3.8,1.951,13.17
           2021-08-25 04:04:00,site.2,mid.do,2.2,3.8,1.908,13.135
           2021-08-25 04:09:00,site.2,mid.do,2.2,3.8,1.942,13.135
           2021-08-25 04:14:00,site.2,mid.do,2.2,3.8,1.928,13.17
           2021-08-25 04:19:00,site.2,mid.do,2.2,3.8,1.957,13.161
           2021-08-25 04:24:00,site.2,mid.do,2.2,3.8,1.989,13.126
           2021-08-25 04:29:00,site.2,mid.do,2.2,3.8,1.945,13.126
           2021-08-25 04:34:00,site.2,mid.do,2.2,3.8,1.937,13.17
           2021-08-25 04:39:00,site.2,mid.do,2.2,3.8,1.924,13.126
           2021-08-25 04:44:00,site.2,mid.do,2.2,3.8,1.946,13.135
           2021-08-25 04:49:00,site.2,mid.do,2.2,3.8,1.934,13.126
           2021-08-25 04:54:00,site.2,mid.do,2.2,3.8,1.924,13.109
           2021-08-25 04:59:00,site.2,mid.do,2.2,3.8,1.893,13.109
           2021-08-25 05:04:00,site.2,mid.do,2.2,3.8,1.88,13.073
           2021-08-25 05:09:00,site.2,mid.do,2.2,3.8,1.874,13.065
           2021-08-25 05:14:00,site.2,mid.do,2.2,3.8,1.886,13.03
           2021-08-25 05:19:00,site.2,mid.do,2.2,3.8,1.903,13.056
           2021-08-25 05:24:00,site.2,mid.do,2.2,3.8,1.937,13.03
           2021-08-25 05:29:00,site.2,mid.do,2.2,3.8,1.919,13.047
           2021-08-25 05:34:00,site.2,mid.do,2.2,3.8,1.927,13.047
           2021-08-25 05:39:00,site.2,mid.do,2.2,3.8,1.894,13.056
           2021-08-25 05:44:00,site.2,mid.do,2.2,3.8,1.948,13.047
           2021-08-25 05:49:00,site.2,mid.do,2.2,3.8,1.921,13.038
           2021-08-25 05:54:00,site.2,mid.do,2.2,3.8,1.977,13.056
           2021-08-25 05:59:00,site.2,mid.do,2.2,3.8,1.946,13.056
           2021-08-25 06:04:00,site.2,mid.do,2.2,3.8,1.939,13.056
           2021-08-25 06:09:00,site.2,mid.do,2.2,3.8,1.94,13.038
           2021-08-25 06:14:00,site.2,mid.do,2.2,3.8,1.962,13.038
           2021-08-25 06:19:00,site.2,mid.do,2.2,3.8,1.928,13.03
           2021-08-25 06:24:00,site.2,mid.do,2.2,3.8,1.927,13.038
           2021-08-25 06:29:00,site.2,mid.do,2.2,3.8,2.006,13.056
           2021-08-25 06:34:00,site.2,mid.do,2.2,3.8,1.983,13.056
           2021-08-25 06:39:00,site.2,mid.do,2.2,3.8,2.018,13.047
           2021-08-25 06:44:00,site.2,mid.do,2.2,3.8,2,13.03
           2021-08-25 06:49:00,site.2,mid.do,2.2,3.8,1.959,13.03
           2021-08-25 06:54:00,site.2,mid.do,2.2,3.8,1.962,13.056
           2021-08-25 06:59:00,site.2,mid.do,2.2,3.8,1.931,13.056
           2021-08-25 07:04:00,site.2,mid.do,2.2,3.8,1.952,13.056
           2021-08-25 07:09:00,site.2,mid.do,2.2,3.8,2.037,13.073
           2021-08-25 07:14:00,site.2,mid.do,2.2,3.8,2.084,13.073
           2021-08-25 07:19:00,site.2,mid.do,2.2,3.8,2.096,13.065
           2021-08-25 07:24:00,site.2,mid.do,2.2,3.8,2.085,13.056
           2021-08-25 07:29:00,site.2,mid.do,2.2,3.8,2.061,13.073
           2021-08-25 07:34:00,site.2,mid.do,2.2,3.8,2.085,13.073
           2021-08-25 07:39:00,site.2,mid.do,2.2,3.8,2.098,13.073
           2021-08-25 07:44:00,site.2,mid.do,2.2,3.8,2.12,13.091
           2021-08-25 07:49:00,site.2,mid.do,2.2,3.8,2.16,13.047
           2021-08-25 07:54:00,site.2,mid.do,2.2,3.8,2.154,13.03
           2021-08-25 07:59:00,site.2,mid.do,2.2,3.8,2.079,12.994
           2021-08-25 08:04:00,site.2,mid.do,2.2,3.8,2.074,13.003
           2021-08-25 08:09:00,site.2,mid.do,2.2,3.8,2.075,12.977
           2021-08-25 08:14:00,site.2,mid.do,2.2,3.8,2.056,12.994
           2021-08-25 08:19:00,site.2,mid.do,2.2,3.8,2.059,12.977
           2021-08-25 08:24:00,site.2,mid.do,2.2,3.8,2.051,12.968
           2021-08-25 08:29:00,site.2,mid.do,2.2,3.8,2.014,12.95
           2021-08-25 08:34:00,site.2,mid.do,2.2,3.8,1.935,12.95
           2021-08-25 08:39:00,site.2,mid.do,2.2,3.8,1.943,12.959
           2021-08-25 08:44:00,site.2,mid.do,2.2,3.8,2.039,12.968
           2021-08-25 08:49:00,site.2,mid.do,2.2,3.8,1.989,12.986
           2021-08-25 08:54:00,site.2,mid.do,2.2,3.8,1.856,12.986
           2021-08-25 08:59:00,site.2,mid.do,2.2,3.8,1.654,12.959
           2021-08-25 09:04:00,site.2,mid.do,2.2,3.8,1.671,12.968
           2021-08-25 09:09:00,site.2,mid.do,2.2,3.8,1.744,12.959
           2021-08-25 09:14:00,site.2,mid.do,2.2,3.8,1.847,12.977
           2021-08-25 09:19:00,site.2,mid.do,2.2,3.8,2.062,12.977
           2021-08-25 09:24:00,site.2,mid.do,2.2,3.8,2.097,13.003
           2021-08-25 09:29:00,site.2,mid.do,2.2,3.8,2.152,13.021
           2021-08-25 09:34:00,site.2,mid.do,2.2,3.8,2.172,13.021
           2021-08-25 09:39:00,site.2,mid.do,2.2,3.8,2.224,13.047
           2021-08-25 09:44:00,site.2,mid.do,2.2,3.8,2.258,13.056
           2021-08-25 09:49:00,site.2,mid.do,2.2,3.8,2.309,13.073
           2021-08-25 09:54:00,site.2,mid.do,2.2,3.8,2.342,13.091
           2021-08-25 09:59:00,site.2,mid.do,2.2,3.8,2.587,13.091
           2021-08-25 10:04:00,site.2,mid.do,2.2,3.8,2.92,13.109
           2021-08-25 10:09:00,site.2,mid.do,2.2,3.8,3.231,13.152
           2021-08-25 10:14:00,site.2,mid.do,2.2,3.8,3.363,13.135
           2021-08-25 10:19:00,site.2,mid.do,2.2,3.8,3.173,13.135
           2021-08-25 10:24:00,site.2,mid.do,2.2,3.8,3.118,13.117
           2021-08-25 10:29:00,site.2,mid.do,2.2,3.8,3.095,13.117
           2021-08-25 10:34:00,site.2,mid.do,2.2,3.8,3.12,13.126
           2021-08-25 10:39:00,site.2,mid.do,2.2,3.8,2.841,13.144
           2021-08-25 10:44:00,site.2,mid.do,2.2,3.8,2.526,13.152
           2021-08-25 10:49:00,site.2,mid.do,2.2,3.8,2.383,13.152
           2021-08-25 10:54:00,site.2,mid.do,2.2,3.8,2.578,13.187
           2021-08-25 10:59:00,site.2,mid.do,2.2,3.8,2.565,13.187
           2021-08-25 11:04:00,site.2,mid.do,2.2,3.8,2.521,13.223
           2021-08-25 11:09:00,site.2,mid.do,2.2,3.8,2.858,13.231
           2021-08-25 11:14:00,site.2,mid.do,2.2,3.8,2.437,13.258
           2021-08-25 11:19:00,site.2,mid.do,2.2,3.8,2.233,13.231
           2021-08-25 11:24:00,site.2,mid.do,2.2,3.8,2.188,13.266
           2021-08-25 11:29:00,site.2,mid.do,2.2,3.8,2.34,13.266
           2021-08-25 11:34:00,site.2,mid.do,2.2,3.8,2.319,13.284
           2021-08-25 11:39:00,site.2,mid.do,2.2,3.8,2.226,13.293
           2021-08-25 11:44:00,site.2,mid.do,2.2,3.8,2.217,13.31
           2021-08-25 11:49:00,site.2,mid.do,2.2,3.8,2.109,13.328
           2021-08-25 11:54:00,site.2,mid.do,2.2,3.8,2.002,13.354
           2021-08-25 11:59:00,site.2,mid.do,2.2,3.8,1.927,13.38
           2021-08-25 12:04:00,site.2,mid.do,2.2,3.8,1.925,13.406
           2021-08-25 12:09:00,site.2,mid.do,2.2,3.8,2.77,13.398
           2021-08-25 12:14:00,site.2,mid.do,2.2,3.8,3.164,13.389
           2021-08-25 12:19:00,site.2,mid.do,2.2,3.8,2.955,13.398
           2021-08-25 12:24:00,site.2,mid.do,2.2,3.8,3.354,13.415
           2021-08-25 12:29:00,site.2,mid.do,2.2,3.8,3.291,13.459
           2021-08-25 12:34:00,site.2,mid.do,2.2,3.8,3.248,13.459
           2021-08-25 12:39:00,site.2,mid.do,2.2,3.8,3.112,13.45
           2021-08-25 12:44:00,site.2,mid.do,2.2,3.8,3.031,13.468
           2021-08-25 12:49:00,site.2,mid.do,2.2,3.8,3.285,13.459
           2021-08-25 12:54:00,site.2,mid.do,2.2,3.8,3.313,13.459
           2021-08-25 12:59:00,site.2,mid.do,2.2,3.8,3.326,13.476
           2021-08-25 13:04:00,site.2,mid.do,2.2,3.8,3.475,13.476
           2021-08-25 13:09:00,site.2,mid.do,2.2,3.8,3.514,13.494
           2021-08-25 13:14:00,site.2,mid.do,2.2,3.8,3.532,13.546
           2021-08-25 13:19:00,site.2,mid.do,2.2,3.8,3.481,13.538
           2021-08-25 13:24:00,site.2,mid.do,2.2,3.8,3.498,13.529
           2021-08-25 13:29:00,site.2,mid.do,2.2,3.8,3.683,13.538
           2021-08-25 13:34:00,site.2,mid.do,2.2,3.8,3.829,13.476
           2021-08-25 13:39:00,site.2,mid.do,2.2,3.8,3.936,13.406
           2021-08-25 13:44:00,site.2,mid.do,2.2,3.8,3.957,13.406
           2021-08-25 13:49:00,site.2,mid.do,2.2,3.8,3.995,13.433
           2021-08-25 13:54:00,site.2,mid.do,2.2,3.8,4.074,13.45
           2021-08-25 13:59:00,site.2,mid.do,2.2,3.8,4.175,13.468
           2021-08-25 14:04:00,site.2,mid.do,2.2,3.8,4.397,13.494
           2021-08-25 14:09:00,site.2,mid.do,2.2,3.8,4.417,13.468
           2021-08-25 14:14:00,site.2,mid.do,2.2,3.8,4.569,13.503
           2021-08-25 14:19:00,site.2,mid.do,2.2,3.8,4.318,13.476
           2021-08-25 14:24:00,site.2,mid.do,2.2,3.8,4.193,13.485
           2021-08-25 14:29:00,site.2,mid.do,2.2,3.8,4.177,13.494
           2021-08-25 14:34:00,site.2,mid.do,2.2,3.8,4.347,13.52
           2021-08-25 14:39:00,site.2,mid.do,2.2,3.8,4.609,13.546
           2021-08-25 14:44:00,site.2,mid.do,2.2,3.8,4.353,13.538
           2021-08-25 14:49:00,site.2,mid.do,2.2,3.8,4.147,13.538
           2021-08-25 14:54:00,site.2,mid.do,2.2,3.8,3.875,13.503
           2021-08-25 14:59:00,site.2,mid.do,2.2,3.8,3.775,13.503
           2021-08-25 15:04:00,site.2,mid.do,2.2,3.8,3.654,13.546
           2021-08-25 15:09:00,site.2,mid.do,2.2,3.8,3.613,13.555
           2021-08-25 15:14:00,site.2,mid.do,2.2,3.8,4.252,13.616
           2021-08-25 15:19:00,site.2,mid.do,2.2,3.8,4.124,13.625
           2021-08-25 15:24:00,site.2,mid.do,2.2,3.8,4.077,13.625
           2021-08-25 15:29:00,site.2,mid.do,2.2,3.8,4.03,13.625
           2021-08-25 15:34:00,site.2,mid.do,2.2,3.8,4.476,13.66
           2021-08-25 15:39:00,site.2,mid.do,2.2,3.8,4.741,13.686
           2021-08-25 15:44:00,site.2,mid.do,2.2,3.8,4.915,13.721
           2021-08-25 15:49:00,site.2,mid.do,2.2,3.8,5.012,13.721
           2021-08-25 15:54:00,site.2,mid.do,2.2,3.8,5.101,13.721
           2021-08-25 15:59:00,site.2,mid.do,2.2,3.8,5.181,13.712
           2021-08-25 16:04:00,site.2,mid.do,2.2,3.8,5.382,13.703
           2021-08-25 16:09:00,site.2,mid.do,2.2,3.8,5.305,13.66
           2021-08-25 16:14:00,site.2,mid.do,2.2,3.8,4.69,13.651
           2021-08-25 16:19:00,site.2,mid.do,2.2,3.8,4.413,13.66
           2021-08-25 16:24:00,site.2,mid.do,2.2,3.8,4.242,13.625
           2021-08-25 16:29:00,site.2,mid.do,2.2,3.8,4.306,13.634
           2021-08-25 16:34:00,site.2,mid.do,2.2,3.8,4.498,13.642
           2021-08-25 16:39:00,site.2,mid.do,2.2,3.8,4.25,13.642
           2021-08-25 16:44:00,site.2,mid.do,2.2,3.8,4.15,13.642
           2021-08-25 16:49:00,site.2,mid.do,2.2,3.8,4.294,13.642
           2021-08-25 16:54:00,site.2,mid.do,2.2,3.8,4.136,13.642
           2021-08-25 16:59:00,site.2,mid.do,2.2,3.8,4.251,13.651
           2021-08-25 17:04:00,site.2,mid.do,2.2,3.8,4.481,13.651
           2021-08-25 17:09:00,site.2,mid.do,2.2,3.8,4.57,13.668
           2021-08-25 17:14:00,site.2,mid.do,2.2,3.8,4.447,13.651
           2021-08-25 17:19:00,site.2,mid.do,2.2,3.8,4.494,13.651
           2021-08-25 17:24:00,site.2,mid.do,2.2,3.8,4.455,13.634
           2021-08-25 17:29:00,site.2,mid.do,2.2,3.8,4.44,13.677
           2021-08-25 17:34:00,site.2,mid.do,2.2,3.8,4.484,13.66
           2021-08-25 17:39:00,site.2,mid.do,2.2,3.8,4.506,13.686
           2021-08-25 17:44:00,site.2,mid.do,2.2,3.8,4.578,13.686
           2021-08-25 17:49:00,site.2,mid.do,2.2,3.8,4.59,13.695
           2021-08-25 17:54:00,site.2,mid.do,2.2,3.8,4.644,13.686
           2021-08-25 17:59:00,site.2,mid.do,2.2,3.8,4.642,13.703
           2021-08-25 18:04:00,site.2,mid.do,2.2,3.8,4.883,13.712
           2021-08-25 18:09:00,site.2,mid.do,2.2,3.8,5.147,13.703
           2021-08-25 18:14:00,site.2,mid.do,2.2,3.8,4.979,13.712
           2021-08-25 18:19:00,site.2,mid.do,2.2,3.8,4.807,13.695
           2021-08-25 18:24:00,site.2,mid.do,2.2,3.8,4.882,13.695
           2021-08-25 18:29:00,site.2,mid.do,2.2,3.8,5.15,13.712
           2021-08-25 18:34:00,site.2,mid.do,2.2,3.8,5.362,13.721
           2021-08-25 18:39:00,site.2,mid.do,2.2,3.8,5.223,13.721
           2021-08-25 18:44:00,site.2,mid.do,2.2,3.8,5.012,13.695
           2021-08-25 18:49:00,site.2,mid.do,2.2,3.8,4.973,13.686
           2021-08-25 18:54:00,site.2,mid.do,2.2,3.8,4.895,13.668
           2021-08-25 18:59:00,site.2,mid.do,2.2,3.8,4.774,13.677
           2021-08-25 19:04:00,site.2,mid.do,2.2,3.8,4.866,13.721
           2021-08-25 19:09:00,site.2,mid.do,2.2,3.8,5.015,13.686
           2021-08-25 19:14:00,site.2,mid.do,2.2,3.8,5.045,13.651
           2021-08-25 19:19:00,site.2,mid.do,2.2,3.8,4.992,13.634
           2021-08-25 19:24:00,site.2,mid.do,2.2,3.8,4.93,13.634
           2021-08-25 19:29:00,site.2,mid.do,2.2,3.8,4.979,13.581
           2021-08-25 19:34:00,site.2,mid.do,2.2,3.8,5.101,13.625
           2021-08-25 19:39:00,site.2,mid.do,2.2,3.8,4.95,13.625
           2021-08-25 19:44:00,site.2,mid.do,2.2,3.8,4.886,13.634
           2021-08-25 19:49:00,site.2,mid.do,2.2,3.8,4.841,13.616
           2021-08-25 19:54:00,site.2,mid.do,2.2,3.8,4.847,13.616
           2021-08-25 19:59:00,site.2,mid.do,2.2,3.8,4.943,13.599
           2021-08-25 20:04:00,site.2,mid.do,2.2,3.8,5.075,13.599
           2021-08-25 20:09:00,site.2,mid.do,2.2,3.8,5.109,13.599
           2021-08-25 20:14:00,site.2,mid.do,2.2,3.8,5.116,13.546
           2021-08-25 20:19:00,site.2,mid.do,2.2,3.8,5.006,13.52
           2021-08-25 20:24:00,site.2,mid.do,2.2,3.8,4.976,13.511
           2021-08-25 20:29:00,site.2,mid.do,2.2,3.8,4.982,13.529
           2021-08-25 20:34:00,site.2,mid.do,2.2,3.8,5.002,13.529
